Time,Devicename,Temperature,TDS,PH,DO
Tue Jul 20 2021 12:59:20 GMT+0530 (India Standard Time),867378035207325,25.0625,0.000005719615,5.348451,3.75
Tue Jul 20 2021 13:00:25 GMT+0530 (India Standard Time),867378035207325,25.0625,0.000005719615,5.498593,3.73
Tue Jul 20 2021 13:01:30 GMT+0530 (India Standard Time),867378035207325,25.0625,0.000005692329,5.410467,3.71
Tue Jul 20 2021 13:02:34 GMT+0530 (India Standard Time),867378035207325,25,0.000005719615,5.348451,3.67
Tue Jul 20 2021 13:03:38 GMT+0530 (India Standard Time),867378035207325,25,0.000005707909,5.485535,3.68
Tue Jul 20 2021 13:04:42 GMT+0530 (India Standard Time),867378035207325,25,0.000005719615,5.358242,3.66
Tue Jul 20 2021 13:05:47 GMT+0530 (India Standard Time),867378035207325,25,0.000005723522,5.462691,3.62
Tue Jul 20 2021 13:06:52 GMT+0530 (India Standard Time),867378035207325,25,0.000005711808,5.390883,3.61
Tue Jul 20 2021 13:07:57 GMT+0530 (India Standard Time),867378035207325,25,0.000005719615,5.410467,3.56
Tue Jul 20 2021 13:09:01 GMT+0530 (India Standard Time),867378035207325,25,0.000005735257,5.420259,3.58
Tue Jul 20 2021 13:10:05 GMT+0530 (India Standard Time),867378035207325,25,0.000005715711,5.439842,3.62
Tue Jul 20 2021 13:11:09 GMT+0530 (India Standard Time),867378035207325,25,0.000005727432,5.43005,3.64
Tue Jul 20 2021 13:12:14 GMT+0530 (India Standard Time),867378035207325,25,0.000005711808,5.433316,3.58
Tue Jul 20 2021 13:13:19 GMT+0530 (India Standard Time),867378035207325,25,0,5.384357,4.32
Tue Jul 20 2021 13:14:23 GMT+0530 (India Standard Time),867378035207325,25,0.000007280957,5.439842,6.81
Tue Jul 20 2021 13:15:28 GMT+0530 (India Standard Time),867378035207325,25,124.6325,5.452899,5.84
Tue Jul 20 2021 13:16:32 GMT+0530 (India Standard Time),867378035207325,25,125.3673,5.56387,5.05
Tue Jul 20 2021 13:17:37 GMT+0530 (India Standard Time),867378035207325,25,125,5.325606,4.64
Tue Jul 20 2021 13:18:41 GMT+0530 (India Standard Time),867378035207325,25,124.756,5.547552,4.38
Tue Jul 20 2021 13:19:46 GMT+0530 (India Standard Time),867378035207325,25,125,5.43005,4.23
Tue Jul 20 2021 13:20:52 GMT+0530 (India Standard Time),867378035207325,24.9375,125.6118,5.400675,4.14
Tue Jul 20 2021 13:21:56 GMT+0530 (India Standard Time),867378035207325,24.9375,124.6344,5.45616,4.09
Tue Jul 20 2021 13:23:01 GMT+0530 (India Standard Time),867378035207325,24.9375,123.7828,5.413732,4.03
Tue Jul 20 2021 13:24:05 GMT+0530 (India Standard Time),867378035207325,24.9375,124.6344,5.475744,3.98
Tue Jul 20 2021 13:25:10 GMT+0530 (India Standard Time),867378035207325,24.9375,124.7558,5.465952,3.96
Tue Jul 20 2021 13:26:15 GMT+0530 (India Standard Time),867378035207325,24.9375,125.6128,5.45616,3.96
Tue Jul 20 2021 13:27:20 GMT+0530 (India Standard Time),867378035207325,24.9375,125.4915,5.505119,3.97
Tue Jul 20 2021 13:28:24 GMT+0530 (India Standard Time),867378035207325,24.875,124.6338,5.420259,4.02
Tue Jul 20 2021 13:29:29 GMT+0530 (India Standard Time),867378035207325,24.9375,124.878,5.514911,4.06
Tue Jul 20 2021 13:30:35 GMT+0530 (India Standard Time),867378035207325,24.875,125.1224,5.439842,4.05
Tue Jul 20 2021 13:31:40 GMT+0530 (India Standard Time),867378035207325,24.875,125.7348,5.377826,4.03
Tue Jul 20 2021 13:32:45 GMT+0530 (India Standard Time),867378035207325,24.875,124.8779,5.485535,4.02
Tue Jul 20 2021 13:33:49 GMT+0530 (India Standard Time),867378035207325,24.875,126.3533,5.485535,4.05
Tue Jul 20 2021 18:41:26 GMT+0530 (India Standard Time),867378035207325,26.3125,121.137,5.854363,1.07
Tue Jul 20 2021 18:42:31 GMT+0530 (India Standard Time),867378035207325,26.3125,126.2529,5.433316,1.1
Tue Jul 20 2021 18:47:00 GMT+0530 (India Standard Time),867378035207325,26.3125,125.2494,5.283174,1.29
Tue Jul 20 2021 18:48:05 GMT+0530 (India Standard Time),867378035207325,26.375,134.2035,5.501858,1.37
Wed Jul 21 2021 12:43:31 GMT+0530 (India Standard Time),867378035207325,26.25,125.9986,5.674845,3.11
Wed Jul 21 2021 12:44:36 GMT+0530 (India Standard Time),867378035207325,26.25,136.0415,5.67811,3.12
Wed Jul 21 2021 12:45:41 GMT+0530 (India Standard Time),867378035207325,26.25,156.8423,5.423524,3.12
Wed Jul 21 2021 12:46:46 GMT+0530 (India Standard Time),867378035207325,26.25,125.247,5.717278,3.13
Wed Jul 21 2021 12:47:59 GMT+0530 (India Standard Time),867378035207325,26.25,125,5.67811,3.13
Wed Jul 21 2021 12:49:04 GMT+0530 (India Standard Time),867378035207325,26.25,125.494,5.642204,3.14
Wed Jul 21 2021 12:50:10 GMT+0530 (India Standard Time),867378035207325,26.3125,125,5.97839,3.15
Wed Jul 21 2021 12:51:15 GMT+0530 (India Standard Time),867378035207325,26.25,126.3662,5.697694,3.16
Wed Jul 21 2021 12:52:19 GMT+0530 (India Standard Time),867378035207325,26.3125,130.1486,5.828248,3.17
Wed Jul 21 2021 12:53:24 GMT+0530 (India Standard Time),867378035207325,26.375,122.5249,5.687902,3.17
Wed Jul 21 2021 12:54:29 GMT+0530 (India Standard Time),867378035207325,26.3125,127.7202,5.589984,3.18
Wed Jul 21 2021 12:55:33 GMT+0530 (India Standard Time),867378035207325,26.375,123.414,5.635678,3.2
Wed Jul 21 2021 12:56:38 GMT+0530 (India Standard Time),867378035207325,26.375,125.7437,5.671579,3.21
Wed Jul 21 2021 12:57:42 GMT+0530 (India Standard Time),867378035207325,26.3125,120.0155,5.697694,3.21
Wed Jul 21 2021 12:58:47 GMT+0530 (India Standard Time),867378035207325,26.4375,140.7563,5.53776,3.23
Wed Jul 21 2021 12:59:51 GMT+0530 (India Standard Time),867378035207325,26.375,125.5001,5.665053,3.23
Wed Jul 21 2021 13:00:56 GMT+0530 (India Standard Time),867378035207325,26.375,121.007,5.465952,3.24
Wed Jul 21 2021 13:02:01 GMT+0530 (India Standard Time),867378035207325,26.4375,123.7766,5.335398,3.25
Wed Jul 21 2021 13:03:06 GMT+0530 (India Standard Time),867378035207325,26.4375,123.1528,5.583453,3.25
Wed Jul 21 2021 13:04:11 GMT+0530 (India Standard Time),867378035207325,26.4375,123.1399,5.348451,3.27
Wed Jul 21 2021 13:05:16 GMT+0530 (India Standard Time),867378035207325,26.3125,125.1243,5.691163,3.27
Wed Jul 21 2021 13:06:20 GMT+0530 (India Standard Time),867378035207325,26.4375,124.2595,5.939223,3.27
Wed Jul 21 2021 13:07:25 GMT+0530 (India Standard Time),867378035207325,26.5,124.5088,5.361508,3.27
Wed Jul 21 2021 13:08:30 GMT+0530 (India Standard Time),867378035207325,26.5,140.5825,5.616094,3.28
Wed Jul 21 2021 13:09:34 GMT+0530 (India Standard Time),867378035207325,26.5,124.3829,5.214631,3.28
Wed Jul 21 2021 13:10:39 GMT+0530 (India Standard Time),867378035207325,26.5,125.124,5.609568,3.28
Wed Jul 21 2021 13:11:44 GMT+0530 (India Standard Time),867378035207325,26.5,125.3714,5.635678,3.29
Wed Jul 21 2021 13:12:49 GMT+0530 (India Standard Time),867378035207325,26.5,124.5058,5.586719,3.29
Wed Jul 21 2021 13:13:53 GMT+0530 (India Standard Time),867378035207325,26.5,130.4441,5.53776,3.29
Wed Jul 21 2021 13:14:58 GMT+0530 (India Standard Time),867378035207325,26.5625,126.9775,5.527968,3.3
Wed Jul 21 2021 13:16:03 GMT+0530 (India Standard Time),867378035207325,26.5625,125.1239,5.51165,3.3
Wed Jul 21 2021 13:17:08 GMT+0530 (India Standard Time),867378035207325,26.5625,124.2575,5.586719,3.31
Wed Jul 21 2021 13:18:12 GMT+0530 (India Standard Time),867378035207325,26.5625,77.99253,6.190544,3.31
Wed Jul 21 2021 13:19:17 GMT+0530 (India Standard Time),867378035207325,26.5625,125.6175,5.43005,3.32
Wed Jul 21 2021 13:20:22 GMT+0530 (India Standard Time),867378035207325,26.5625,125.745,5.576927,3.32
Wed Jul 21 2021 13:21:27 GMT+0530 (India Standard Time),867378035207325,26.625,125.3714,5.580193,3.33
Wed Jul 21 2021 13:22:32 GMT+0530 (India Standard Time),867378035207325,26.625,125.248,5.364773,3.35
Wed Jul 21 2021 13:23:38 GMT+0530 (India Standard Time),867378035207325,26.625,126.4931,5.482275,3.35
Wed Jul 21 2021 13:24:42 GMT+0530 (India Standard Time),867378035207325,26.625,126.2441,5.488801,3.36
Wed Jul 21 2021 13:25:47 GMT+0530 (India Standard Time),867378035207325,26.625,125.1238,5.59651,3.36
Wed Jul 21 2021 13:26:51 GMT+0530 (India Standard Time),867378035207325,26.625,115.1635,5.573661,3.37
Wed Jul 21 2021 13:27:56 GMT+0530 (India Standard Time),867378035207325,26.625,95.33926,5.521442,3.37
Wed Jul 21 2021 13:29:01 GMT+0530 (India Standard Time),867378035207325,26.625,126.6319,5.694428,3.38
Wed Jul 21 2021 13:30:06 GMT+0530 (India Standard Time),867378035207325,26.625,125.4975,5.322341,3.39
Wed Jul 21 2021 13:31:10 GMT+0530 (India Standard Time),867378035207325,26.625,126.1157,5.273382,3.39
Wed Jul 21 2021 13:32:14 GMT+0530 (India Standard Time),867378035207325,26.625,127.4832,5.900056,3.4
Wed Jul 21 2021 13:33:19 GMT+0530 (India Standard Time),867378035207325,26.6875,123.8903,5.482275,3.4
Wed Jul 21 2021 13:34:24 GMT+0530 (India Standard Time),867378035207325,26.5625,124.0136,5.603037,3.4
Wed Jul 21 2021 13:35:29 GMT+0530 (India Standard Time),867378035207325,26.6875,125,5.655261,3.41
Wed Jul 21 2021 13:36:34 GMT+0530 (India Standard Time),867378035207325,26.6875,123.148,5.847831,3.42
Wed Jul 21 2021 13:37:39 GMT+0530 (India Standard Time),867378035207325,26.6875,119.685,5.51165,3.42
Wed Jul 21 2021 13:38:44 GMT+0530 (India Standard Time),867378035207325,26.6875,125.4957,5.567135,3.42
Wed Jul 21 2021 13:39:48 GMT+0530 (India Standard Time),867378035207325,26.6875,124.7535,5.557344,3.42
Wed Jul 21 2021 13:40:53 GMT+0530 (India Standard Time),867378035207325,26.6875,126.3722,5.410467,3.42
Wed Jul 21 2021 13:41:58 GMT+0530 (India Standard Time),867378035207325,26.6875,123.6427,5.514911,3.42
Wed Jul 21 2021 13:43:02 GMT+0530 (India Standard Time),867378035207325,26.6875,124.8767,5.580193,3.42
Wed Jul 21 2021 13:44:06 GMT+0530 (India Standard Time),867378035207325,26.6875,124.7531,5.541025,3.42
Wed Jul 21 2021 13:45:11 GMT+0530 (India Standard Time),867378035207325,26.6875,125.3701,5.498593,3.43
Wed Jul 21 2021 13:46:16 GMT+0530 (India Standard Time),867378035207325,26.6875,125.8699,5.452899,3.42
Wed Jul 21 2021 13:47:21 GMT+0530 (India Standard Time),867378035207325,26.6875,126.4931,5.593245,3.44
Wed Jul 21 2021 13:48:25 GMT+0530 (India Standard Time),867378035207325,26.75,125.8677,5.576927,3.44
Wed Jul 21 2021 13:49:30 GMT+0530 (India Standard Time),867378035207325,26.75,125.745,5.655261,3.47
Wed Jul 21 2021 13:50:34 GMT+0530 (India Standard Time),867378035207325,26.75,112.0099,5.518176,3.46
Wed Jul 21 2021 13:51:40 GMT+0530 (India Standard Time),867378035207325,26.75,128.2156,5.997973,3.46
Wed Jul 21 2021 13:52:45 GMT+0530 (India Standard Time),867378035207325,26.75,125.8699,5.674845,3.47
Wed Jul 21 2021 13:53:50 GMT+0530 (India Standard Time),867378035207325,26.75,140.1902,5.518176,3.47
Wed Jul 21 2021 13:54:54 GMT+0530 (India Standard Time),867378035207325,26.75,125,5.544286,3.48
Wed Jul 21 2021 13:55:58 GMT+0530 (India Standard Time),867378035207325,26.75,124.5063,5.612829,3.49
Wed Jul 21 2021 13:57:03 GMT+0530 (India Standard Time),867378035207325,26.75,122.2028,5.498593,3.48
Wed Jul 21 2021 13:58:07 GMT+0530 (India Standard Time),867378035207325,26.75,125.7443,5.919639,3.48
Wed Jul 21 2021 13:59:12 GMT+0530 (India Standard Time),867378035207325,26.75,125.7443,5.492066,3.48
Wed Jul 21 2021 14:00:17 GMT+0530 (India Standard Time),867378035207325,26.75,125.9986,5.580193,3.47
Wed Jul 21 2021 14:01:21 GMT+0530 (India Standard Time),867378035207325,26.8125,123.1496,5.465952,3.5
Wed Jul 21 2021 14:02:26 GMT+0530 (India Standard Time),867378035207325,26.8125,120.4808,5.567135,3.5
Wed Jul 21 2021 14:03:31 GMT+0530 (India Standard Time),867378035207325,26.8125,124.4366,5.609568,3.51
Wed Jul 21 2021 14:04:35 GMT+0530 (India Standard Time),867378035207325,26.8125,125.8684,5.479009,3.51
Wed Jul 21 2021 14:05:40 GMT+0530 (India Standard Time),867378035207325,26.8125,125.2474,5.635678,3.51
Wed Jul 21 2021 14:06:45 GMT+0530 (India Standard Time),867378035207325,26.8125,124.5054,5.547552,3.51
Wed Jul 21 2021 14:07:49 GMT+0530 (India Standard Time),867378035207325,26.8125,124.0144,5.541025,3.55
Wed Jul 21 2021 14:08:54 GMT+0530 (India Standard Time),867378035207325,26.8125,124.1368,5.465952,3.59
Wed Jul 21 2021 14:09:59 GMT+0530 (India Standard Time),867378035207325,26.8125,126.9878,5.479009,3.62
Wed Jul 21 2021 14:11:03 GMT+0530 (India Standard Time),867378035207325,26.8125,127.363,5.560609,3.63
Wed Jul 21 2021 14:12:08 GMT+0530 (India Standard Time),867378035207325,26.8125,232.1144,5.61936,3.62
Wed Jul 21 2021 14:13:13 GMT+0530 (India Standard Time),867378035207325,26.8125,125.494,5.648735,3.61
Wed Jul 21 2021 14:14:17 GMT+0530 (India Standard Time),867378035207325,26.8125,124.6312,5.521442,3.59
Wed Jul 21 2021 14:15:22 GMT+0530 (India Standard Time),867378035207325,26.8125,125,5.514911,3.58
Wed Jul 28 2021 16:33:06 GMT+0530 (India Standard Time),867378035207325,29.9375,114.313,7.176253,6.1
Wed Jul 28 2021 16:34:11 GMT+0530 (India Standard Time),867378035207325,29.875,124.7535,6.951042,5.99
Wed Jul 28 2021 16:35:16 GMT+0530 (India Standard Time),867378035207325,29.875,125.6133,6.817218,6.02
Wed Jul 28 2021 16:36:21 GMT+0530 (India Standard Time),867378035207325,29.9375,124.0212,6.921667,5.95
Wed Jul 28 2021 16:37:26 GMT+0530 (India Standard Time),867378035207325,29.9375,138.6716,7.179513,5.93
Wed Jul 28 2021 16:38:30 GMT+0530 (India Standard Time),867378035207325,29.9375,124.8776,6.88576,5.95
Wed Jul 28 2021 16:39:35 GMT+0530 (India Standard Time),867378035207325,29.9375,93.07702,7.32639,5.88
Wed Jul 28 2021 16:40:40 GMT+0530 (India Standard Time),867378035207325,30,125.3664,6.905344,5.85
Wed Jul 28 2021 16:41:45 GMT+0530 (India Standard Time),867378035207325,30,124.1478,6.732357,5.96
Wed Jul 28 2021 16:42:50 GMT+0530 (India Standard Time),867378035207325,30,125.6149,6.944511,5.99
Wed Jul 28 2021 16:43:54 GMT+0530 (India Standard Time),867378035207325,34.375,124.2695,6.781316,6.77
Wed Jul 28 2021 16:44:58 GMT+0530 (India Standard Time),867378035207325,34.5,125.4911,6.931459,6.7
Wed Jul 28 2021 16:46:03 GMT+0530 (India Standard Time),867378035207325,34.625,125,6.937984,6.54
Wed Jul 28 2021 16:47:08 GMT+0530 (India Standard Time),867378035207325,34.6875,124.1478,6.334159,6.4
Wed Jul 28 2021 16:48:13 GMT+0530 (India Standard Time),867378035207325,34.75,137.6999,6.875968,6.29
Wed Jul 28 2021 16:49:18 GMT+0530 (India Standard Time),867378035207325,30.5,129.2002,6.578954,6.15
Wed Jul 28 2021 16:50:23 GMT+0530 (India Standard Time),867378035207325,31.875,127.894,6.908609,6.27
Wed Jul 28 2021 16:51:28 GMT+0530 (India Standard Time),867378035207325,31.75,125.3705,6.944511,6.35
Wed Jul 28 2021 16:52:32 GMT+0530 (India Standard Time),867378035207325,31.6875,125.1235,6.640965,6.36
Wed Jul 28 2021 16:53:36 GMT+0530 (India Standard Time),867378035207325,31.625,127.1195,6.882499,6.38
Wed Jul 28 2021 16:54:41 GMT+0530 (India Standard Time),867378035207325,31.5625,124.0144,6.494089,7.55
Wed Jul 28 2021 16:55:45 GMT+0530 (India Standard Time),867378035207325,31.5,121.3024,5.893529,7.25
Wed Jul 28 2021 16:56:50 GMT+0530 (India Standard Time),867378035207325,31.4375,126.4905,5.583453,7.04
Wed Jul 28 2021 16:57:55 GMT+0530 (India Standard Time),867378035207325,31.375,124.7548,5.694428,7.64
Wed Jul 28 2021 16:59:00 GMT+0530 (India Standard Time),867378035207325,31.3125,110.59,5.919639,7.31
Wed Jul 28 2021 17:00:05 GMT+0530 (India Standard Time),867378035207325,31.3125,127.2346,6.334159,7
Wed Jul 28 2021 17:01:10 GMT+0530 (India Standard Time),867378035207325,31.25,125,5.779289,6.7
Wed Jul 28 2021 17:02:14 GMT+0530 (India Standard Time),867378035207325,31.1875,109.7526,6.193809,6.46
Wed Jul 28 2021 17:03:18 GMT+0530 (India Standard Time),867378035207325,31.1875,124.8767,6.001239,6.25
Wed Jul 28 2021 17:04:23 GMT+0530 (India Standard Time),867378035207325,31.125,125,6.291727,6.08
Wed Jul 28 2021 17:05:28 GMT+0530 (India Standard Time),867378035207325,31.0625,125.1229,14,5.92
Wed Jul 28 2021 17:06:32 GMT+0530 (India Standard Time),867378035207325,31,124.2689,14,5.76
Wed Jul 28 2021 17:07:37 GMT+0530 (India Standard Time),867378035207325,30.0625,122.9194,14,5.58
Wed Jul 28 2021 17:08:41 GMT+0530 (India Standard Time),867378035207325,29.1875,133.3938,14,5.48
Wed Jul 28 2021 17:09:46 GMT+0530 (India Standard Time),867378035207325,28.875,111.5094,14,6.26
Wed Jul 28 2021 17:10:50 GMT+0530 (India Standard Time),867378035207325,28.75,120.8672,14,6.27
Wed Jul 28 2021 17:11:54 GMT+0530 (India Standard Time),867378035207325,28.75,0,14,6.12
Wed Jul 28 2021 17:12:58 GMT+0530 (India Standard Time),867378035207325,28.75,124.5466,14,6.01
Wed Jul 28 2021 17:14:03 GMT+0530 (India Standard Time),867378035207325,28.8125,122.8299,14,5.9
Wed Jul 28 2021 17:15:09 GMT+0530 (India Standard Time),867378035207325,30.0625,124.8249,14,5.73
Wed Jul 28 2021 17:16:13 GMT+0530 (India Standard Time),867378035207325,30.125,123.7419,14,5.61
Wed Jul 28 2021 17:17:18 GMT+0530 (India Standard Time),867378035207325,30.125,0,14,5.51
Wed Jul 28 2021 17:18:22 GMT+0530 (India Standard Time),867378035207325,30.125,744.2762,14,5.4
Wed Jul 28 2021 17:19:26 GMT+0530 (India Standard Time),867378035207325,30.1875,0,14,5.34
Wed Jul 28 2021 17:20:31 GMT+0530 (India Standard Time),867378035207325,30.1875,66.38145,14,5.25
Wed Jul 28 2021 17:21:35 GMT+0530 (India Standard Time),867378035207325,30.1875,124.3829,14,5.2
Wed Jul 28 2021 17:22:40 GMT+0530 (India Standard Time),867378035207325,30.1875,483.7323,14,5.1
Wed Jul 28 2021 17:23:45 GMT+0530 (India Standard Time),867378035207325,30.1875,507.4105,14,5.02
Wed Jul 28 2021 17:24:49 GMT+0530 (India Standard Time),867378035207325,30.1875,125.247,14,4.95
Wed Jul 28 2021 17:25:54 GMT+0530 (India Standard Time),867378035207325,30.1875,125.6165,14,4.85
Wed Jul 28 2021 17:26:59 GMT+0530 (India Standard Time),867378035207325,30.1875,123.2729,14,4.81
Wed Jul 28 2021 17:28:04 GMT+0530 (India Standard Time),867378035207325,30.0625,126.0687,14,4.74
Wed Jul 28 2021 17:29:08 GMT+0530 (India Standard Time),867378035207325,30.0625,125.1182,14,4.69
Wed Jul 28 2021 17:30:13 GMT+0530 (India Standard Time),867378035207325,30.0625,124.4138,14,4.63
Wed Jul 28 2021 17:31:18 GMT+0530 (India Standard Time),867378035207325,30.0625,127.595,14,7.84
Wed Jul 28 2021 17:32:23 GMT+0530 (India Standard Time),867378035207325,30.0625,125.1168,14,7.16
Wed Jul 28 2021 17:33:28 GMT+0530 (India Standard Time),867378035207325,30.125,141.9695,14,6.79
Wed Jul 28 2021 17:34:32 GMT+0530 (India Standard Time),867378035207325,30.125,142.736,14,6.5
Wed Jul 28 2021 17:35:37 GMT+0530 (India Standard Time),867378035207325,30.0625,124.2934,14,6.34
